Country,State,State type,Date,Category,Subcategory,Variable,Unit,Value
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Solar,%,17.17
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Wind,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Bioenergy,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Coal,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Gas,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Hydro,GWh,0.63
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Nuclear,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Other Fossil,GWh,8.73
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Other Renewables,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Solar,GWh,1.94
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Fuel,Wind,GWh,0
India,Andaman and Nicobar,Union territory,01-04-2019,Electricity generation,Total,Total Generation,GWh,11.3
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Clean,%,0.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Fossil,%,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.02
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Renewables,%,0.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.09
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.02
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.09
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,550.44
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Coal,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Gas,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Hydro,%,0.02
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Nuclear,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Other Fossil,%,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Solar,%,0.09
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Wind,%,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Coal,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Gas,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Hydro,ktCO2,0.02
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Other Fossil,ktCO2,6.11
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Solar,ktCO2,0.09
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Fuel,Wind,ktCO2,0
India,Andaman and Nicobar,Union territory,01-04-2019,Power sector emissions,Total,Total emissions,ktCO2,6.22
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,Clean,MW,16.98
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,5.25
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,Renewables,MW,16.98
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Aggregate fuel,Wind and Solar,MW,11.73
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Bioenergy,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Coal,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Gas,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Hydro,MW,5.25
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Nuclear,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Other Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Other Renewables,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Solar,MW,11.73
India,Andaman and Nicobar,Union territory,01-05-2019,Capacity,Fuel,Wind,MW,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Clean,%,17.72
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Fossil,%,82.27
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,82.27
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1.29
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Renewables,%,17.72
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Wind and Solar,%,16.43
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Clean,GWh,1.78
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Fossil,GWh,8.26
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,8.26
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0.13
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Renewables,GWh,1.78
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.65
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Bioenergy,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Coal,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Gas,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Hydro,%,1.29
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Nuclear,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Other Fossil,%,82.27
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Other Renewables,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Solar,%,16.43
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Wind,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Bioenergy,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Coal,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Gas,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Hydro,GWh,0.13
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Nuclear,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Other Fossil,GWh,8.26
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Other Renewables,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Solar,GWh,1.65
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Fuel,Wind,GWh,0
India,Andaman and Nicobar,Union territory,01-05-2019,Electricity generation,Total,Total Generation,GWh,10.04
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Clean,%,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Fossil,%,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Renewables,%,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,583.67
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Coal,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Gas,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Hydro,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Nuclear,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Other Fossil,%,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Solar,%,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Wind,%,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Coal,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Gas,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Other Fossil,ktCO2,5.78
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Solar,ktCO2,0.08
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Fuel,Wind,ktCO2,0
India,Andaman and Nicobar,Union territory,01-05-2019,Power sector emissions,Total,Total emissions,ktCO2,5.86
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,Clean,MW,16.98
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,5.25
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,Renewables,MW,16.98
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Aggregate fuel,Wind and Solar,MW,11.73
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Bioenergy,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Coal,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Gas,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Hydro,MW,5.25
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Nuclear,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Other Fossil,MW,40.05
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Other Renewables,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Solar,MW,11.73
India,Andaman and Nicobar,Union territory,01-06-2019,Capacity,Fuel,Wind,MW,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Clean,%,14.74
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Fossil,%,85.26
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,85.26
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.49
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Renewables,%,14.74
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Wind and Solar,%,14.25
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Clean,GWh,1.21
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Fossil,GWh,7
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,7
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0.04
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Renewables,GWh,1.21
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.17
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Bioenergy,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Coal,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Gas,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Hydro,%,0.49
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Nuclear,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Other Fossil,%,85.26
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Other Renewables,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Solar,%,14.25
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Wind,%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Bioenergy,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Coal,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Gas,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Hydro,GWh,0.04
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Nuclear,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Other Fossil,GWh,7
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Other Renewables,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Solar,GWh,1.17
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Fuel,Wind,GWh,0
India,Andaman and Nicobar,Union territory,01-06-2019,Electricity generation,Total,Total Generation,GWh,8.21
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Clean,%,0.06
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Fossil,%,4.9
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,4.9
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Renewables,%,0.06
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.06
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.06
India,Andaman and Nicobar,Union territory,01-06-2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,4.9
